------Mass density on XY plane (unit:g/cm^3)------
dx = 2.000, dy = 2.000, dz = 72.000
xpos   ypos   zpos   massDensity
55.000 115.000 36.000 0.000000
57.000 1.000 36.000 0.000000
57.000 3.000 36.000 0.000000
57.000 5.000 36.000 0.000000
57.000 7.000 36.000 0.000000
57.000 9.000 36.000 0.000000
57.000 11.000 36.000 0.000000
57.000 13.000 36.000 0.000000
57.000 15.000 36.000 0.075545
57.000 17.000 36.000 2.792669
57.000 19.000 36.000 2.988527
57.000 21.000 36.000 0.214281
57.000 23.000 36.000 4.800134
57.000 25.000 36.000 0.289104
57.000 27.000 36.000 2.336980
57.000 29.000 36.000 4.361661
57.000 31.000 36.000 0.294905
57.000 33.000 36.000 3.335030
57.000 35.000 36.000 1.437245
57.000 37.000 36.000 0.306538
57.000 39.000 36.000 4.638638
57.000 41.000 36.000 1.858067
57.000 43.000 36.000 0.242609
57.000 45.000 36.000 0.877241
57.000 47.000 36.000 1.425160
57.000 49.000 36.000 1.684967
57.000 51.000 36.000 1.563913
57.000 53.000 36.000 1.546214
57.000 55.000 36.000 0.848170
57.000 57.000 36.000 0.761735
57.000 59.000 36.000 1.534842
57.000 61.000 36.000 0.975287
57.000 63.000 36.000 0.952040
57.000 65.000 36.000 1.390792
57.000 67.000 36.000 0.929044
57.000 69.000 36.000 0.819362
57.000 71.000 36.000 0.935107
57.000 73.000 36.000 1.748155
57.000 75.000 36.000 1.119864
57.000 77.000 36.000 1.286909
57.000 79.000 36.000 1.546226
57.000 81.000 36.000 1.160031
57.000 83.000 36.000 0.236795
57.000 85.000 36.000 3.369402
57.000 87.000 36.000 0.802637
57.000 89.000 36.000 1.332872
57.000 91.000 36.000 0.831208
57.000 93.000 36.000 1.050568
57.000 95.000 36.000 1.199937
57.000 97.000 36.000 1.125629
57.000 99.000 36.000 2.088040
57.000 101.000 36.000 0.237288
57.000 103.000 36.000 2.267741
57.000 105.000 36.000 1.384697
57.000 107.000 36.000 0.161981
57.000 109.000 36.000 3.346662
57.000 111.000 36.000 1.753931
57.000 113.000 36.000 0.023245
57.000 115.000 36.000 0.000000
59.000 1.000 36.000 0.000000
59.000 3.000 36.000 0.000000
59.000 5.000 36.000 0.000000
59.000 7.000 36.000 0.000000
59.000 9.000 36.000 0.000000
59.000 11.000 36.000 0.000000
59.000 13.000 36.000 0.011622
59.000 15.000 36.000 2.059489
59.000 17.000 36.000 2.827546
59.000 19.000 36.000 0.069734
59.000 21.000 36.000 2.722668
59.000 23.000 36.000 1.685433
59.000 25.000 36.000 0.081356
59.000 27.000 36.000 2.878580
59.000 29.000 36.000 0.197095
59.000 31.000 36.000 0.611591
59.000 33.000 36.000 3.242526
59.000 35.000 36.000 0.156169
59.000 37.000 36.000 2.382708
59.000 39.000 36.000 0.416218
59.000 41.000 36.000 0.403853
59.000 43.000 36.000 0.311609
59.000 45.000 36.000 1.027102
59.000 47.000 36.000 1.477227
59.000 49.000 36.000 1.004345
59.000 51.000 36.000 1.552038
59.000 53.000 36.000 0.871668
59.000 55.000 36.000 1.107977
59.000 57.000 36.000 1.275286
59.000 59.000 36.000 1.483303
59.000 61.000 36.000 1.517406
59.000 63.000 36.000 0.392736
59.000 65.000 36.000 1.367532
59.000 67.000 36.000 0.969223
59.000 69.000 36.000 0.906036
59.000 71.000 36.000 1.246227
59.000 73.000 36.000 1.073358
59.000 75.000 36.000 0.819601
59.000 77.000 36.000 0.380861
59.000 79.000 36.000 1.010170
59.000 81.000 36.000 1.148169
59.000 83.000 36.000 0.173372
59.000 85.000 36.000 1.581317
59.000 87.000 36.000 3.219539
59.000 89.000 36.000 0.369718
59.000 91.000 36.000 4.396280
59.000 93.000 36.000 0.923692
59.000 95.000 36.000 0.427345
59.000 97.000 36.000 3.513712
59.000 99.000 36.000 0.098790
59.000 101.000 36.000 2.284650
59.000 103.000 36.000 0.197095
59.000 105.000 36.000 1.165318
59.000 107.000 36.000 1.656111
59.000 109.000 36.000 0.138983
59.000 111.000 36.000 0.905774
59.000 113.000 36.000 0.005811
59.000 115.000 36.000 0.000000
61.000 1.000 36.000 0.000000
61.000 3.000 36.000 0.000000
61.000 5.000 36.000 0.000000
61.000 7.000 36.000 0.000000
61.000 9.000 36.000 0.000000
61.000 11.000 36.000 0.000000
61.000 13.000 36.000 0.000000
61.000 15.000 36.000 0.421287
61.000 17.000 36.000 0.052301
61.000 19.000 36.000 2.215648
61.000 21.000 36.000 0.432909
61.000 23.000 36.000 0.208470
61.000 25.000 36.000 1.874986
61.000 27.000 36.000 0.156169
61.000 29.000 36.000 2.042540
61.000 31.000 36.000 0.605780
61.000 33.000 36.000 0.208470
61.000 35.000 36.000 1.563369
61.000 37.000 36.000 0.935077
61.000 39.000 36.000 0.560280
61.000 41.000 36.000 2.578843
61.000 43.000 36.000 0.317420
61.000 45.000 36.000 1.246479
61.000 47.000 36.000 1.402416
61.000 49.000 36.000 1.598532
61.000 51.000 36.000 1.730958
61.000 53.000 36.000 1.281098
61.000 55.000 36.000 0.969475
61.000 57.000 36.000 1.252026
61.000 59.000 36.000 0.912099
61.000 61.000 36.000 1.165855
61.000 63.000 36.000 1.476963
61.000 65.000 36.000 1.281362
61.000 67.000 36.000 1.500223
61.000 69.000 36.000 0.906036
61.000 71.000 36.000 0.831237
61.000 73.000 36.000 0.963914
61.000 75.000 36.000 0.940416
61.000 77.000 36.000 0.911596
61.000 79.000 36.000 1.073094
61.000 81.000 36.000 0.611861
61.000 83.000 36.000 0.513534
61.000 85.000 36.000 0.294668
61.000 87.000 36.000 2.031165
61.000 89.000 36.000 0.490289
61.000 91.000 36.000 0.797083
61.000 93.000 36.000 3.374966
61.000 95.000 36.000 0.116223
61.000 97.000 36.000 4.477142
61.000 99.000 36.000 0.150606
61.000 101.000 36.000 2.538669
61.000 103.000 36.000 3.104295
61.000 105.000 36.000 0.092979
61.000 107.000 36.000 3.467460
61.000 109.000 36.000 0.958579
61.000 111.000 36.000 0.000000
61.000 113.000 36.000 0.000000
61.000 115.000 36.000 0.000000
63.000 1.000 36.000 0.000000
63.000 3.000 36.000 0.000000
63.000 5.000 36.000 0.000000
63.000 7.000 36.000 0.000000
63.000 9.000 36.000 0.000000
63.000 11.000 36.000 0.000000
63.000 13.000 36.000 0.000000
63.000 15.000 36.000 0.005811
63.000 17.000 36.000 2.383489
63.000 19.000 36.000 2.088802
63.000 21.000 36.000 0.542589
63.000 23.000 36.000 4.390707
63.000 25.000 36.000 1.085198
63.000 27.000 36.000 1.223686
63.000 29.000 36.000 4.148349
63.000 31.000 36.000 0.185225
63.000 33.000 36.000 3.859968
63.000 35.000 36.000 3.542273
63.000 37.000 36.000 0.104601
63.000 39.000 36.000 3.853909
63.000 41.000 36.000 1.217885
63.000 43.000 36.000 0.860044
63.000 45.000 36.000 1.725146
63.000 47.000 36.000 1.229295
63.000 49.000 36.000 1.546214
63.000 51.000 36.000 0.698547
63.000 53.000 36.000 0.975035
63.000 55.000 36.000 1.004358
63.000 57.000 36.000 1.910155
63.000 59.000 36.000 1.183027
63.000 61.000 36.000 1.598029
63.000 63.000 36.000 1.131488
63.000 65.000 36.000 1.183039
63.000 67.000 36.000 1.142596
63.000 69.000 36.000 1.592733
63.000 71.000 36.000 1.511582
63.000 73.000 36.000 1.125161
63.000 75.000 36.000 0.634856
63.000 77.000 36.000 0.802178
63.000 79.000 36.000 1.984979
63.000 81.000 36.000 1.159779
63.000 83.000 36.000 1.799926
63.000 85.000 36.000 2.469925
63.000 87.000 36.000 0.156169
63.000 89.000 36.000 1.765296
63.000 91.000 36.000 0.542846
63.000 93.000 36.000 0.986388
63.000 95.000 36.000 0.617402
63.000 97.000 36.000 1.459995
63.000 99.000 36.000 0.951769
63.000 101.000 36.000 0.265850
63.000 103.000 36.000 2.758049
63.000 105.000 36.000 1.811548
63.000 107.000 36.000 0.998763
63.000 109.000 36.000 3.300410
63.000 111.000 36.000 0.103869
63.000 113.000 36.000 0.000000
63.000 115.000 36.000 0.000000
65.000 1.000 36.000 0.000000
65.000 3.000 36.000 0.000000
65.000 5.000 36.000 0.000000
65.000 7.000 36.000 0.000000
65.000 9.000 36.000 0.000000
65.000 11.000 36.000 0.000000
65.000 13.000 36.000 0.000000
65.000 15.000 36.000 0.519592
65.000 17.000 36.000 3.848088
65.000 19.000 36.000 0.404585
65.000 21.000 36.000 2.982716
65.000 23.000 36.000 1.333376
65.000 25.000 36.000 0.368986
65.000 27.000 36.000 3.207907
65.000 29.000 36.000 0.646705
65.000 31.000 36.000 1.091009
65.000 33.000 36.000 1.678870
65.000 35.000 36.000 0.104601
65.000 37.000 36.000 0.709649
65.000 39.000 36.000 3.179088
65.000 41.000 36.000 0.058112
65.000 43.000 36.000 0.957851
65.000 45.000 36.000 1.200487
65.000 47.000 36.000 1.119600
65.000 49.000 36.000 0.986407
65.000 51.000 36.000 0.883040
65.000 53.000 36.000 1.356160
65.000 55.000 36.000 1.044538
65.000 57.000 36.000 1.402164
65.000 59.000 36.000 0.934856
65.000 61.000 36.000 0.611848
65.000 63.000 36.000 1.148169
65.000 65.000 36.000 0.663664
65.000 67.000 36.000 1.009906
65.000 69.000 36.000 1.315729
65.000 71.000 36.000 1.177228
65.000 73.000 36.000 1.356160
65.000 75.000 36.000 0.883053
65.000 77.000 36.000 0.750099
65.000 79.000 36.000 1.489102
65.000 81.000 36.000 1.321277
65.000 83.000 36.000 0.231230
65.000 85.000 36.000 3.681029
65.000 87.000 36.000 1.523700
65.000 89.000 36.000 1.200452
65.000 91.000 36.000 3.346910
65.000 93.000 36.000 0.191036
65.000 95.000 36.000 3.715144
65.000 97.000 36.000 0.358591
65.000 99.000 36.000 0.611591
65.000 101.000 36.000 1.996536
65.000 103.000 36.000 0.358096
65.000 105.000 36.000 0.542589
65.000 107.000 36.000 0.559785
65.000 109.000 36.000 1.834545
65.000 111.000 36.000 0.207738
65.000 113.000 36.000 0.000000
65.000 115.000 36.000 0.000000
67.000 1.000 36.000 0.000000
67.000 3.000 36.000 0.000000
67.000 5.000 36.000 0.000000
67.000 7.000 36.000 0.000000
67.000 9.000 36.000 0.000000
67.000 11.000 36.000 0.000000
67.000 13.000 36.000 0.000000
67.000 15.000 36.000 0.899953
67.000 17.000 36.000 0.946709
67.000 19.000 36.000 0.998011
67.000 21.000 36.000 0.132925
67.000 23.000 36.000 0.612095
67.000 25.000 36.000 1.679098
67.000 27.000 36.000 0.583030
67.000 29.000 36.000 0.658080
67.000 31.000 36.000 1.281066
67.000 33.000 36.000 0.277472
67.000 35.000 36.000 2.636460
67.000 37.000 36.000 0.501911
67.000 39.000 36.000 0.173850
67.000 41.000 36.000 1.771355
67.000 43.000 36.000 0.605782
67.000 45.000 36.000 1.892971
67.000 47.000 36.000 1.356160
67.000 49.000 36.000 0.877228
67.000 51.000 36.000 1.540666
67.000 53.000 36.000 1.592720
67.000 55.000 36.000 1.101901
67.000 57.000 36.000 1.211847
67.000 59.000 36.000 1.090541
67.000 61.000 36.000 0.951788
67.000 63.000 36.000 0.796605
67.000 65.000 36.000 0.732663
67.000 67.000 36.000 0.784982
67.000 69.000 36.000 1.453967
67.000 71.000 36.000 0.842609
67.000 73.000 36.000 1.598281
67.000 75.000 36.000 1.315465
67.000 77.000 36.000 0.548686
67.000 79.000 36.000 1.500223
67.000 81.000 36.000 0.727354
67.000 83.000 36.000 0.755901
67.000 85.000 36.000 0.237288
67.000 87.000 36.000 2.388519
67.000 89.000 36.000 0.122035
67.000 91.000 36.000 3.899647
67.000 93.000 36.000 0.161981
67.000 95.000 36.000 0.958569
67.000 97.000 36.000 4.661645
67.000 99.000 36.000 0.110412
67.000 101.000 36.000 4.356097
67.000 103.000 36.000 0.565834
67.000 105.000 36.000 2.388796
67.000 107.000 36.000 1.996803
67.000 109.000 36.000 0.029056
67.000 111.000 36.000 0.000000
67.000 113.000 36.000 0.000000
67.000 115.000 36.000 0.000000
69.000 1.000 36.000 0.000000
69.000 3.000 36.000 0.000000
69.000 5.000 36.000 0.000000
69.000 7.000 36.000 0.000000
69.000 9.000 36.000 0.000000
69.000 11.000 36.000 0.000000
69.000 13.000 36.000 0.000000
69.000 15.000 36.000 0.069734
69.000 17.000 36.000 2.290986
69.000 19.000 36.000 2.879104
69.000 21.000 36.000 0.225904
69.000 23.000 36.000 4.188523
69.000 25.000 36.000 0.519592
69.000 27.000 36.000 1.154437
69.000 29.000 36.000 4.459966
69.000 31.000 36.000 0.784956
69.000 33.000 36.000 2.325615
69.000 35.000 36.000 2.792916
69.000 37.000 36.000 0.294915
69.000 39.000 36.000 4.522890
69.000 41.000 36.000 2.140875
69.000 43.000 36.000 0.254231
69.000 45.000 36.000 1.800222
69.000 47.000 36.000 0.831224
69.000 49.000 36.000 1.038474
69.000 51.000 36.000 1.425160
69.000 53.000 36.000 1.292734
69.000 55.000 36.000 0.473359
69.000 57.000 36.000 1.465855
69.000 59.000 36.000 1.240918
69.000 61.000 36.000 0.819601
69.000 63.000 36.000 1.402164
69.000 65.000 36.000 1.287173
69.000 67.000 36.000 1.142860
69.000 69.000 36.000 1.165855
69.000 71.000 36.000 1.160044
69.000 73.000 36.000 1.315729
69.000 75.000 36.000 0.704359
69.000 77.000 36.000 0.709668
69.000 79.000 36.000 1.188600
69.000 81.000 36.000 0.617421
69.000 83.000 36.000 2.538412
69.000 85.000 36.000 0.831456
69.000 87.000 36.000 0.681335
69.000 89.000 36.000 1.470876
69.000 91.000 36.000 1.269691
69.000 93.000 36.000 0.940631
69.000 95.000 36.000 0.404348
69.000 97.000 36.000 1.419564
69.000 99.000 36.000 0.929009
69.000 101.000 36.000 1.535065
69.000 103.000 36.000 2.256109
69.000 105.000 36.000 0.075545
69.000 107.000 36.000 3.882955
69.000 109.000 36.000 1.575506
69.000 111.000 36.000 0.005811
69.000 113.000 36.000 0.000000
69.000 115.000 36.000 0.000000
71.000 1.000 36.000 0.000000
71.000 3.000 36.000 0.000000
71.000 5.000 36.000 0.000000
71.000 7.000 36.000 0.000000
71.000 9.000 36.000 0.000000
71.000 11.000 36.000 0.000000
71.000 13.000 36.000 0.213549
71.000 15.000 36.000 2.036986
71.000 17.000 36.000 3.259970
71.000 19.000 36.000 0.277472
71.000 21.000 36.000 1.517632
71.000 23.000 36.000 2.683474
71.000 25.000 36.000 0.098790
71.000 27.000 36.000 3.582457
71.000 29.000 36.000 0.450837
71.000 31.000 36.000 0.230982
71.000 33.000 36.000 3.525087
71.000 35.000 36.000 0.277472
71.000 37.000 36.000 2.429207
71.000 39.000 36.000 0.895141
71.000 41.000 36.000 0.029056
71.000 43.000 36.000 0.294426
71.000 45.000 36.000 1.309918
71.000 47.000 36.000 0.929295
71.000 49.000 36.000 1.183291
71.000 51.000 36.000 0.761986
71.000 53.000 36.000 1.206035
71.000 55.000 36.000 0.600489
71.000 57.000 36.000 1.430972
71.000 59.000 36.000 1.500474
71.000 61.000 36.000 0.929044
71.000 63.000 36.000 1.044286
71.000 65.000 36.000 0.987174
71.000 67.000 36.000 1.748142
71.000 69.000 36.000 0.952040
71.000 71.000 36.000 0.807977
71.000 73.000 36.000 1.453967
71.000 75.000 36.000 1.183039
71.000 77.000 36.000 0.513538
71.000 79.000 36.000 1.500487
71.000 81.000 36.000 0.219614
71.000 83.000 36.000 1.235071
71.000 85.000 36.000 4.240596
71.000 87.000 36.000 0.271908
71.000 89.000 36.000 4.061647
71.000 91.000 36.000 1.293183
71.000 93.000 36.000 0.352285
71.000 95.000 36.000 3.443968
71.000 97.000 36.000 0.092979
71.000 99.000 36.000 2.100157
71.000 101.000 36.000 0.202659
71.000 103.000 36.000 1.448126
71.000 105.000 36.000 1.015939
71.000 107.000 36.000 0.162228
71.000 109.000 36.000 1.632866
71.000 111.000 36.000 0.392231
71.000 113.000 36.000 0.000000
71.000 115.000 36.000 0.000000
73.000 1.000 36.000 0.000000
73.000 3.000 36.000 0.000000
73.000 5.000 36.000 0.000000
73.000 7.000 36.000 0.000000
73.000 9.000 36.000 0.000000
73.000 11.000 36.000 0.000000
73.000 13.000 36.000 0.000000
73.000 15.000 36.000 0.750089
73.000 17.000 36.000 0.052301
73.000 19.000 36.000 1.754168
73.000 21.000 36.000 1.673059
73.000 23.000 36.000 0.167792
73.000 25.000 36.000 1.626807
73.000 27.000 36.000 0.444531
73.000 29.000 36.000 1.609869
73.000 31.000 36.000 1.078635
73.000 33.000 36.000 0.491268
73.000 35.000 36.000 1.205758
73.000 37.000 36.000 0.876956
73.000 39.000 36.000 0.092979
73.000 41.000 36.000 2.468906
73.000 43.000 36.000 0.213550
73.000 45.000 36.000 0.894412
73.000 47.000 36.000 0.951788
73.000 49.000 36.000 0.957851
73.000 51.000 36.000 1.350097
73.000 53.000 36.000 1.119349
73.000 55.000 36.000 1.010170
73.000 57.000 36.000 1.500223
73.000 59.000 36.000 0.773358
73.000 61.000 36.000 0.773358
73.000 63.000 36.000 0.883040
73.000 65.000 36.000 1.396352
73.000 67.000 36.000 0.790542
73.000 69.000 36.000 0.553982
73.000 71.000 36.000 1.084981
73.000 73.000 36.000 1.644536
73.000 75.000 36.000 0.640920
73.000 77.000 36.000 0.479171
73.000 79.000 36.000 1.482787
73.000 81.000 36.000 0.582788
73.000 83.000 36.000 0.081356
73.000 85.000 36.000 2.348098
73.000 87.000 36.000 0.600216
73.000 89.000 36.000 0.952768
73.000 91.000 36.000 3.409596
73.000 93.000 36.000 0.283283
73.000 95.000 36.000 4.067458
73.000 97.000 36.000 1.096830
73.000 99.000 36.000 1.420069
73.000 101.000 36.000 4.142261
73.000 103.000 36.000 0.063923
73.000 105.000 36.000 2.804034
73.000 107.000 36.000 1.229260
73.000 109.000 36.000 0.005811
73.000 111.000 36.000 0.000000
73.000 113.000 36.000 0.000000
73.000 115.000 36.000 0.000000
75.000 1.000 36.000 0.000000
75.000 3.000 36.000 0.000000
75.000 5.000 36.000 0.000000
75.000 7.000 36.000 0.000000
75.000 9.000 36.000 0.000000
75.000 11.000 36.000 0.000000
75.000 13.000 36.000 0.000000
75.000 15.000 36.000 0.000000
75.000 17.000 36.000 2.233359
75.000 19.000 36.000 2.088802
75.000 21.000 36.000 0.034867
75.000 23.000 36.000 3.329466
75.000 25.000 36.000 1.235071
75.000 27.000 36.000 0.981319
75.000 29.000 36.000 4.327031
75.000 31.000 36.000 0.116223
75.000 33.000 36.000 2.515929
75.000 35.000 36.000 3.473024
75.000 37.000 36.000 0.237288
75.000 39.000 36.000 3.433098
75.000 41.000 36.000 1.806251
75.000 43.000 36.000 0.253995
75.000 45.000 36.000 0.825425
75.000 47.000 36.000 1.402164
75.000 49.000 36.000 0.600237
75.000 51.000 36.000 1.217923
75.000 53.000 36.000 1.055910
75.000 55.000 36.000 0.888600
75.000 57.000 36.000 1.107977
75.000 59.000 36.000 1.361469
75.000 61.000 36.000 0.837049
75.000 63.000 36.000 0.905784
75.000 65.000 36.000 0.629045
75.000 67.000 36.000 1.356160
75.000 69.000 36.000 1.217658
75.000 71.000 36.000 1.546729
75.000 73.000 36.000 1.869473
75.000 75.000 36.000 1.298282
75.000 77.000 36.000 1.044286
75.000 79.000 36.000 0.888864
75.000 81.000 36.000 0.899953
75.000 83.000 36.000 2.123431
75.000 85.000 36.000 0.369718
75.000 87.000 36.000 1.142568
75.000 89.000 36.000 1.096326
75.000 91.000 36.000 0.334851
75.000 93.000 36.000 0.998011
75.000 95.000 36.000 0.600968
75.000 97.000 36.000 2.180287
75.000 99.000 36.000 0.005811
75.000 101.000 36.000 1.956619
75.000 103.000 36.000 2.169673
75.000 105.000 36.000 1.027324
75.000 107.000 36.000 4.258029
75.000 109.000 36.000 0.052301
75.000 111.000 36.000 0.000000
75.000 113.000 36.000 0.000000
75.000 115.000 36.000 0.000000
77.000 1.000 36.000 0.000000
77.000 3.000 36.000 0.000000
77.000 5.000 36.000 0.000000
77.000 7.000 36.000 0.000000
77.000 9.000 36.000 0.000000
77.000 11.000 36.000 0.000000
77.000 13.000 36.000 0.000000
77.000 15.000 36.000 0.173603
77.000 17.000 36.000 4.113473
77.000 19.000 36.000 0.392963
77.000 21.000 36.000 2.158051
77.000 23.000 36.000 2.867719
77.000 25.000 36.000 0.213549
77.000 27.000 36.000 2.781037
77.000 29.000 36.000 1.327565
77.000 31.000 36.000 1.333129
77.000 33.000 36.000 2.746417
77.000 35.000 36.000 0.122035
77.000 37.000 36.000 0.588594
77.000 39.000 36.000 3.755585
77.000 41.000 36.000 0.191036
77.000 43.000 36.000 0.629045
77.000 45.000 36.000 0.657865
77.000 47.000 36.000 1.032914
77.000 49.000 36.000 0.727103
77.000 51.000 36.000 1.257838
77.000 53.000 36.000 0.917672
77.000 55.000 36.000 0.992470
77.000 57.000 36.000 0.998546
77.000 59.000 36.000 1.881348
77.000 61.000 36.000 0.548422
77.000 63.000 36.000 0.386673
77.000 65.000 36.000 0.934856
77.000 67.000 36.000 1.217407
77.000 69.000 36.000 1.182788
77.000 71.000 36.000 1.154219
77.000 73.000 36.000 1.078918
77.000 75.000 36.000 0.704359
77.000 77.000 36.000 1.027102
77.000 79.000 36.000 1.107977
77.000 81.000 36.000 0.334853
77.000 83.000 36.000 3.259970
77.000 85.000 36.000 2.452491
77.000 87.000 36.000 0.438968
77.000 89.000 36.000 3.923396
77.000 91.000 36.000 0.110412
77.000 93.000 36.000 2.971093
77.000 95.000 36.000 0.721776
77.000 97.000 36.000 0.329040
77.000 99.000 36.000 2.290461
77.000 101.000 36.000 0.634836
77.000 103.000 36.000 0.329040
77.000 105.000 36.000 0.634836
77.000 107.000 36.000 1.800420
77.000 109.000 36.000 0.501911
77.000 111.000 36.000 0.000000
77.000 113.000 36.000 0.000000
77.000 115.000 36.000 0.000000
79.000 1.000 36.000 0.000000
79.000 3.000 36.000 0.000000
79.000 5.000 36.000 0.000000
79.000 7.000 36.000 0.000000
79.000 9.000 36.000 0.000000
79.000 11.000 36.000 0.000000
79.000 13.000 36.000 0.000000
79.000 15.000 36.000 0.617402
79.000 17.000 36.000 1.609869
79.000 19.000 36.000 0.819329
79.000 21.000 36.000 1.355879
79.000 23.000 36.000 0.087168
79.000 25.000 36.000 1.719301
79.000 27.000 36.000 0.946699
79.000 29.000 36.000 0.600216
79.000 31.000 36.000 1.004079
79.000 33.000 36.000 0.548400
79.000 35.000 36.000 1.869175
79.000 37.000 36.000 0.663892
79.000 39.000 36.000 0.364155
79.000 41.000 36.000 1.177198
79.000 43.000 36.000 0.623214
79.000 45.000 36.000 0.882789
79.000 47.000 36.000 1.211847
79.000 49.000 36.000 0.888852
79.000 51.000 36.000 1.684716
79.000 53.000 36.000 1.200223
79.000 55.000 36.000 0.617421
79.000 57.000 36.000 1.004358
79.000 59.000 36.000 1.280846
79.000 61.000 36.000 1.009918
79.000 63.000 36.000 0.646493
79.000 65.000 36.000 1.621541
79.000 67.000 36.000 0.888864
79.000 69.000 36.000 1.113788
79.000 71.000 36.000 0.998546
79.000 73.000 36.000 0.761471
79.000 75.000 36.000 1.003843
79.000 77.000 36.000 1.107989
79.000 79.000 36.000 1.292470
79.000 81.000 36.000 0.415478
79.000 83.000 36.000 0.271661
79.000 85.000 36.000 2.780789
79.000 87.000 36.000 0.231715
79.000 89.000 36.000 3.946393
79.000 91.000 36.000 0.519592
79.000 93.000 36.000 1.315933
79.000 95.000 36.000 4.448344
79.000 97.000 36.000 0.352532
79.000 99.000 36.000 3.721469
79.000 101.000 36.000 0.802647
79.000 103.000 36.000 1.512058
79.000 105.000 36.000 1.777433
79.000 107.000 36.000 0.219360
79.000 109.000 36.000 0.005811
79.000 111.000 36.000 0.000000
79.000 113.000 36.000 0.000000
79.000 115.000 36.000 0.000000
81.000 1.000 36.000 0.000000
81.000 3.000 36.000 0.000000
81.000 5.000 36.000 0.000000
81.000 7.000 36.000 0.000000
81.000 9.000 36.000 0.000000
81.000 11.000 36.000 0.000000
81.000 13.000 36.000 0.000000
81.000 15.000 36.000 0.029056
81.000 17.000 36.000 0.733398
81.000 19.000 36.000 3.005723
81.000 21.000 36.000 0.092979
81.000 23.000 36.000 3.098712
81.000 25.000 36.000 1.206015
81.000 27.000 36.000 0.502643
81.000 29.000 36.000 3.767474
81.000 31.000 36.000 1.004317
81.000 33.000 36.000 2.290986
81.000 35.000 36.000 2.833109
81.000 37.000 36.000 0.069734
81.000 39.000 36.000 3.317597
81.000 41.000 36.000 3.351969
81.000 43.000 36.000 0.346475
81.000 45.000 36.000 1.315478
81.000 47.000 36.000 1.379169
81.000 49.000 36.000 1.217671
81.000 51.000 36.000 1.512110
81.000 53.000 36.000 0.525413
81.000 55.000 36.000 1.690540
81.000 57.000 36.000 1.373344
81.000 59.000 36.000 0.929044
81.000 61.000 36.000 0.617673
81.000 63.000 36.000 1.136784
81.000 65.000 36.000 1.211595
81.000 67.000 36.000 0.646480
81.000 69.000 36.000 0.565618
81.000 71.000 36.000 0.357865
81.000 73.000 36.000 0.415493
81.000 75.000 36.000 0.502179
81.000 77.000 36.000 1.512110
81.000 79.000 36.000 1.425411
81.000 81.000 36.000 0.992449
81.000 83.000 36.000 1.408189
81.000 85.000 36.000 0.605780
81.000 87.000 36.000 0.986388
81.000 89.000 36.000 0.935087
81.000 91.000 36.000 1.015444
81.000 93.000 36.000 0.617650
81.000 95.000 36.000 1.021760
81.000 97.000 36.000 1.425118
81.000 99.000 36.000 1.246694
81.000 101.000 36.000 2.763850
81.000 103.000 36.000 0.225666
81.000 105.000 36.000 4.569141
81.000 107.000 36.000 1.696571
81.000 109.000 36.000 0.000000
81.000 111.000 36.000 0.000000
81.000 113.000 36.000 0.000000
81.000 115.000 36.000 0.000000
83.000 1.000 36.000 0.000000
83.000 3.000 36.000 0.000000
83.000 5.000 36.000 0.000000
83.000 7.000 36.000 0.000000
83.000 9.000 36.000 0.000000
83.000 11.000 36.000 0.000000
83.000 13.000 36.000 0.011622
83.000 15.000 36.000 1.206006
83.000 17.000 36.000 4.263593
83.000 19.000 36.000 1.212064
83.000 21.000 36.000 0.704342
83.000 23.000 36.000 4.079081
83.000 25.000 36.000 0.161981
83.000 27.000 36.000 3.490458
83.000 29.000 36.000 1.639191
83.000 31.000 36.000 0.167792
83.000 33.000 36.000 3.963332
83.000 35.000 36.000 0.214281
83.000 37.000 36.000 1.834802
83.000 39.000 36.000 2.019800
83.000 41.000 36.000 0.179414
83.000 43.000 36.000 0.311862
83.000 45.000 36.000 1.165617
83.000 47.000 36.000 0.727103
83.000 49.000 36.000 0.883040
83.000 51.000 36.000 1.401900
83.000 53.000 36.000 0.606049
83.000 55.000 36.000 1.229295
83.000 57.000 36.000 0.871165
83.000 59.000 36.000 0.202180
83.000 61.000 36.000 0.796103
83.000 63.000 36.000 1.673092
83.000 65.000 36.000 0.721807
83.000 67.000 36.000 0.490794
83.000 69.000 36.000 0.796103
83.000 71.000 36.000 0.484744
83.000 73.000 36.000 0.299987
83.000 75.000 36.000 0.161749
83.000 77.000 36.000 1.032663
83.000 79.000 36.000 0.715479
83.000 81.000 36.000 0.496842
83.000 83.000 36.000 4.361394
83.000 85.000 36.000 0.139468
83.000 87.000 36.000 3.848078
83.000 89.000 36.000 0.762464
83.000 91.000 36.000 0.254227
83.000 93.000 36.000 3.276899
83.000 95.000 36.000 0.265850
83.000 97.000 36.000 1.552242
83.000 99.000 36.000 0.415723
83.000 101.000 36.000 1.627055
83.000 103.000 36.000 1.055885
83.000 105.000 36.000 0.133657
83.000 107.000 36.000 2.002099
83.000 109.000 36.000 0.207738
83.000 111.000 36.000 0.000000
83.000 113.000 36.000 0.000000
83.000 115.000 36.000 0.000000
85.000 1.000 36.000 0.000000
85.000 3.000 36.000 0.000000
85.000 5.000 36.000 0.000000
85.000 7.000 36.000 0.000000
85.000 9.000 36.000 0.000000
85.000 11.000 36.000 0.000000
