------Mass density on XY plane (unit:g/cm^3)------
dx = 2.000, dy = 2.000, dz = 72.000
xpos   ypos   zpos   massDensity
55.000 107.000 36.000 0.000000
55.000 109.000 36.000 0.000000
55.000 111.000 36.000 0.190305
55.000 113.000 36.000 1.038700
55.000 115.000 36.000 0.946454
57.000 1.000 36.000 0.836772
57.000 3.000 36.000 0.940642
57.000 5.000 36.000 0.923207
57.000 7.000 36.000 0.940642
57.000 9.000 36.000 1.246440
57.000 11.000 36.000 0.629032
57.000 13.000 36.000 1.315440
57.000 15.000 36.000 0.029059
57.000 17.000 36.000 0.000000
57.000 19.000 36.000 0.000000
57.000 21.000 36.000 0.000000
57.000 23.000 36.000 0.000000
57.000 25.000 36.000 0.000000
57.000 27.000 36.000 0.000000
57.000 29.000 36.000 0.000000
57.000 31.000 36.000 0.000000
57.000 33.000 36.000 0.000000
57.000 35.000 36.000 0.000000
57.000 37.000 36.000 0.000000
57.000 39.000 36.000 0.000000
57.000 41.000 36.000 0.005812
57.000 43.000 36.000 0.398045
57.000 45.000 36.000 0.507727
57.000 47.000 36.000 0.098058
57.000 49.000 36.000 0.098058
57.000 51.000 36.000 0.109682
57.000 53.000 36.000 0.005812
57.000 55.000 36.000 0.207740
57.000 57.000 36.000 0.230987
57.000 59.000 36.000 0.392233
57.000 61.000 36.000 0.115494
57.000 63.000 36.000 0.207740
57.000 65.000 36.000 0.207740
57.000 67.000 36.000 0.219364
57.000 69.000 36.000 0.588350
57.000 71.000 36.000 0.323234
57.000 73.000 36.000 0.115494
57.000 75.000 36.000 0.201928
57.000 77.000 36.000 0.305798
57.000 79.000 36.000 0.109682
57.000 81.000 36.000 0.398045
57.000 83.000 36.000 0.121305
57.000 85.000 36.000 0.000000
57.000 87.000 36.000 0.000000
57.000 89.000 36.000 0.000000
57.000 91.000 36.000 0.000000
57.000 93.000 36.000 0.000000
57.000 95.000 36.000 0.000000
57.000 97.000 36.000 0.000000
57.000 99.000 36.000 0.000000
57.000 101.000 36.000 0.000000
57.000 103.000 36.000 0.000000
57.000 105.000 36.000 0.000000
57.000 107.000 36.000 0.000000
57.000 109.000 36.000 0.000000
57.000 111.000 36.000 0.011624
57.000 113.000 36.000 1.015453
57.000 115.000 36.000 1.119323
59.000 1.000 36.000 1.015453
59.000 3.000 36.000 0.542597
59.000 5.000 36.000 0.623220
59.000 7.000 36.000 1.044512
59.000 9.000 36.000 1.015453
59.000 11.000 36.000 1.171629
59.000 13.000 36.000 0.819337
59.000 15.000 36.000 0.017435
59.000 17.000 36.000 0.000000
59.000 19.000 36.000 0.000000
59.000 21.000 36.000 0.000000
59.000 23.000 36.000 0.000000
59.000 25.000 36.000 0.000000
59.000 27.000 36.000 0.000000
59.000 29.000 36.000 0.000000
59.000 31.000 36.000 0.000000
59.000 33.000 36.000 0.000000
59.000 35.000 36.000 0.000000
59.000 37.000 36.000 0.000000
59.000 39.000 36.000 0.000000
59.000 41.000 36.000 0.000000
59.000 43.000 36.000 0.340669
59.000 45.000 36.000 0.415480
59.000 47.000 36.000 0.103870
59.000 49.000 36.000 0.005812
59.000 51.000 36.000 0.005812
59.000 53.000 36.000 0.299987
59.000 55.000 36.000 0.219364
59.000 57.000 36.000 0.490291
59.000 59.000 36.000 0.213552
59.000 61.000 36.000 0.207740
59.000 63.000 36.000 0.594161
59.000 65.000 36.000 0.219364
59.000 67.000 36.000 0.207740
59.000 69.000 36.000 0.403857
59.000 71.000 36.000 0.144552
59.000 73.000 36.000 0.294175
59.000 75.000 36.000 0.299987
59.000 77.000 36.000 0.415480
59.000 79.000 36.000 0.409668
59.000 81.000 36.000 0.525162
59.000 83.000 36.000 0.305798
59.000 85.000 36.000 0.005812
59.000 87.000 36.000 0.000000
59.000 89.000 36.000 0.000000
59.000 91.000 36.000 0.000000
59.000 93.000 36.000 0.000000
59.000 95.000 36.000 0.000000
59.000 97.000 36.000 0.000000
59.000 99.000 36.000 0.000000
59.000 101.000 36.000 0.000000
59.000 103.000 36.000 0.000000
59.000 105.000 36.000 0.000000
59.000 107.000 36.000 0.000000
59.000 109.000 36.000 0.000000
59.000 111.000 36.000 0.340669
59.000 113.000 36.000 0.634844
59.000 115.000 36.000 1.229005
61.000 1.000 36.000 1.148382
61.000 3.000 36.000 1.101888
61.000 5.000 36.000 0.652279
61.000 7.000 36.000 1.021265
61.000 9.000 36.000 1.044512
61.000 11.000 36.000 1.032889
61.000 13.000 36.000 0.721279
61.000 15.000 36.000 0.507727
61.000 17.000 36.000 0.000000
61.000 19.000 36.000 0.000000
61.000 21.000 36.000 0.000000
61.000 23.000 36.000 0.000000
61.000 25.000 36.000 0.000000
61.000 27.000 36.000 0.000000
61.000 29.000 36.000 0.000000
61.000 31.000 36.000 0.000000
61.000 33.000 36.000 0.000000
61.000 35.000 36.000 0.000000
61.000 37.000 36.000 0.000000
61.000 39.000 36.000 0.000000
61.000 41.000 36.000 0.005812
61.000 43.000 36.000 0.490291
61.000 45.000 36.000 0.305798
61.000 47.000 36.000 0.011624
61.000 49.000 36.000 0.011624
61.000 51.000 36.000 0.098058
61.000 53.000 36.000 0.103870
61.000 55.000 36.000 0.311610
61.000 57.000 36.000 0.115494
61.000 59.000 36.000 0.109682
61.000 61.000 36.000 0.115494
61.000 63.000 36.000 0.011624
61.000 65.000 36.000 0.103870
61.000 67.000 36.000 0.201928
61.000 69.000 36.000 0.213552
61.000 71.000 36.000 0.403857
61.000 73.000 36.000 0.403857
61.000 75.000 36.000 0.317422
61.000 77.000 36.000 0.519350
61.000 79.000 36.000 0.201928
61.000 81.000 36.000 0.213552
61.000 83.000 36.000 0.299987
61.000 85.000 36.000 0.000000
61.000 87.000 36.000 0.000000
61.000 89.000 36.000 0.000000
61.000 91.000 36.000 0.000000
61.000 93.000 36.000 0.000000
61.000 95.000 36.000 0.000000
61.000 97.000 36.000 0.000000
61.000 99.000 36.000 0.000000
61.000 101.000 36.000 0.000000
61.000 103.000 36.000 0.000000
61.000 105.000 36.000 0.000000
61.000 107.000 36.000 0.000000
61.000 109.000 36.000 0.000000
61.000 111.000 36.000 1.298005
61.000 113.000 36.000 0.860019
61.000 115.000 36.000 0.923207
63.000 1.000 36.000 0.738714
63.000 3.000 36.000 1.154194
63.000 5.000 36.000 1.234817
63.000 7.000 36.000 0.946454
63.000 9.000 36.000 0.830960
63.000 11.000 36.000 0.565844
63.000 13.000 36.000 0.975513
63.000 15.000 36.000 0.484480
63.000 17.000 36.000 0.000000
63.000 19.000 36.000 0.000000
63.000 21.000 36.000 0.000000
63.000 23.000 36.000 0.000000
63.000 25.000 36.000 0.000000
63.000 27.000 36.000 0.000000
63.000 29.000 36.000 0.000000
63.000 31.000 36.000 0.000000
63.000 33.000 36.000 0.000000
63.000 35.000 36.000 0.000000
63.000 37.000 36.000 0.000000
63.000 39.000 36.000 0.000000
63.000 41.000 36.000 0.000000
63.000 43.000 36.000 0.305798
63.000 45.000 36.000 0.115494
63.000 47.000 36.000 0.103870
63.000 49.000 36.000 0.207740
63.000 51.000 36.000 0.201928
63.000 53.000 36.000 0.409668
63.000 55.000 36.000 0.098058
63.000 57.000 36.000 0.098058
63.000 59.000 36.000 0.201928
63.000 61.000 36.000 0.109682
63.000 63.000 36.000 0.103870
63.000 65.000 36.000 0.011624
63.000 67.000 36.000 0.017435
63.000 69.000 36.000 0.294175
63.000 71.000 36.000 0.317422
63.000 73.000 36.000 0.121305
63.000 75.000 36.000 0.427104
63.000 77.000 36.000 0.398045
63.000 79.000 36.000 0.109682
63.000 81.000 36.000 0.196117
63.000 83.000 36.000 0.011624
63.000 85.000 36.000 0.000000
63.000 87.000 36.000 0.000000
63.000 89.000 36.000 0.000000
63.000 91.000 36.000 0.000000
63.000 93.000 36.000 0.000000
63.000 95.000 36.000 0.000000
63.000 97.000 36.000 0.000000
63.000 99.000 36.000 0.000000
63.000 101.000 36.000 0.000000
63.000 103.000 36.000 0.000000
63.000 105.000 36.000 0.000000
63.000 107.000 36.000 0.000000
63.000 109.000 36.000 0.000000
63.000 111.000 36.000 0.917395
63.000 113.000 36.000 0.629032
63.000 115.000 36.000 1.240629
65.000 1.000 36.000 0.929019
65.000 3.000 36.000 0.825149
65.000 5.000 36.000 0.860019
65.000 7.000 36.000 1.021265
65.000 9.000 36.000 0.756149
65.000 11.000 36.000 1.327064
65.000 13.000 36.000 1.194135
65.000 15.000 36.000 0.023247
65.000 17.000 36.000 0.000000
65.000 19.000 36.000 0.000000
65.000 21.000 36.000 0.000000
65.000 23.000 36.000 0.000000
65.000 25.000 36.000 0.000000
65.000 27.000 36.000 0.000000
65.000 29.000 36.000 0.000000
65.000 31.000 36.000 0.000000
65.000 33.000 36.000 0.000000
65.000 35.000 36.000 0.000000
65.000 37.000 36.000 0.000000
65.000 39.000 36.000 0.000000
65.000 41.000 36.000 0.017435
65.000 43.000 36.000 0.409668
65.000 45.000 36.000 0.103870
65.000 47.000 36.000 0.098058
65.000 49.000 36.000 0.109682
65.000 51.000 36.000 0.311610
65.000 53.000 36.000 0.207740
65.000 55.000 36.000 0.115494
65.000 57.000 36.000 0.294175
65.000 59.000 36.000 0.201928
65.000 61.000 36.000 0.311610
65.000 63.000 36.000 0.409668
65.000 65.000 36.000 0.692220
65.000 67.000 36.000 0.207740
65.000 69.000 36.000 0.011624
65.000 71.000 36.000 0.115494
65.000 73.000 36.000 0.294175
65.000 75.000 36.000 0.299987
65.000 77.000 36.000 0.230987
65.000 79.000 36.000 0.000000
65.000 81.000 36.000 0.201928
65.000 83.000 36.000 0.005812
65.000 85.000 36.000 0.000000
65.000 87.000 36.000 0.000000
65.000 89.000 36.000 0.000000
65.000 91.000 36.000 0.000000
65.000 93.000 36.000 0.000000
65.000 95.000 36.000 0.000000
65.000 97.000 36.000 0.000000
65.000 99.000 36.000 0.000000
65.000 101.000 36.000 0.000000
65.000 103.000 36.000 0.000000
65.000 105.000 36.000 0.000000
65.000 107.000 36.000 0.000000
65.000 109.000 36.000 0.005812
65.000 111.000 36.000 0.640655
65.000 113.000 36.000 1.125135
65.000 115.000 36.000 0.842584
67.000 1.000 36.000 1.021265
67.000 3.000 36.000 0.848396
67.000 5.000 36.000 0.917395
67.000 7.000 36.000 0.756149
67.000 9.000 36.000 1.009642
67.000 11.000 36.000 1.096076
67.000 13.000 36.000 1.056136
67.000 15.000 36.000 0.248422
67.000 17.000 36.000 0.000000
67.000 19.000 36.000 0.000000
67.000 21.000 36.000 0.000000
67.000 23.000 36.000 0.000000
67.000 25.000 36.000 0.000000
67.000 27.000 36.000 0.000000
67.000 29.000 36.000 0.000000
67.000 31.000 36.000 0.000000
67.000 33.000 36.000 0.000000
67.000 35.000 36.000 0.000000
67.000 37.000 36.000 0.000000
67.000 39.000 36.000 0.000000
67.000 41.000 36.000 0.000000
67.000 43.000 36.000 0.294175
67.000 45.000 36.000 0.011624
67.000 47.000 36.000 0.196117
67.000 49.000 36.000 0.398045
67.000 51.000 36.000 0.011624
67.000 53.000 36.000 0.103870
67.000 55.000 36.000 0.201928
67.000 57.000 36.000 0.299987
67.000 59.000 36.000 0.225175
67.000 61.000 36.000 0.317422
67.000 63.000 36.000 0.299987
67.000 65.000 36.000 0.317422
67.000 67.000 36.000 0.311610
67.000 69.000 36.000 0.213552
67.000 71.000 36.000 0.196117
67.000 73.000 36.000 0.121305
67.000 75.000 36.000 0.403857
67.000 77.000 36.000 0.519350
67.000 79.000 36.000 0.011624
67.000 81.000 36.000 0.317422
67.000 83.000 36.000 0.098058
67.000 85.000 36.000 0.000000
67.000 87.000 36.000 0.000000
67.000 89.000 36.000 0.000000
67.000 91.000 36.000 0.000000
67.000 93.000 36.000 0.000000
67.000 95.000 36.000 0.000000
67.000 97.000 36.000 0.000000
67.000 99.000 36.000 0.000000
67.000 101.000 36.000 0.000000
67.000 103.000 36.000 0.000000
67.000 105.000 36.000 0.000000
67.000 107.000 36.000 0.000000
67.000 109.000 36.000 0.196117
67.000 111.000 36.000 0.744526
67.000 113.000 36.000 1.032889
67.000 115.000 36.000 0.738714
69.000 1.000 36.000 0.732902
69.000 3.000 36.000 0.934830
69.000 5.000 36.000 1.038700
69.000 7.000 36.000 1.125135
69.000 9.000 36.000 1.032889
69.000 11.000 36.000 0.969701
69.000 13.000 36.000 0.830960
69.000 15.000 36.000 0.098058
69.000 17.000 36.000 0.000000
69.000 19.000 36.000 0.000000
69.000 21.000 36.000 0.000000
69.000 23.000 36.000 0.000000
69.000 25.000 36.000 0.000000
69.000 27.000 36.000 0.000000
69.000 29.000 36.000 0.000000
69.000 31.000 36.000 0.000000
69.000 33.000 36.000 0.000000
69.000 35.000 36.000 0.000000
69.000 37.000 36.000 0.000000
69.000 39.000 36.000 0.000000
69.000 41.000 36.000 0.000000
69.000 43.000 36.000 0.236799
69.000 45.000 36.000 0.109682
69.000 47.000 36.000 0.311610
69.000 49.000 36.000 0.219364
69.000 51.000 36.000 0.109682
69.000 53.000 36.000 0.317422
69.000 55.000 36.000 0.115494
69.000 57.000 36.000 0.196117
69.000 59.000 36.000 0.115494
69.000 61.000 36.000 0.011624
69.000 63.000 36.000 0.103870
69.000 65.000 36.000 0.005812
69.000 67.000 36.000 0.109682
69.000 69.000 36.000 0.201928
69.000 71.000 36.000 0.109682
69.000 73.000 36.000 0.213552
69.000 75.000 36.000 0.121305
69.000 77.000 36.000 0.317422
69.000 79.000 36.000 0.513538
69.000 81.000 36.000 0.115494
69.000 83.000 36.000 0.000000
69.000 85.000 36.000 0.000000
69.000 87.000 36.000 0.000000
69.000 89.000 36.000 0.000000
69.000 91.000 36.000 0.000000
69.000 93.000 36.000 0.000000
69.000 95.000 36.000 0.000000
69.000 97.000 36.000 0.000000
69.000 99.000 36.000 0.000000
69.000 101.000 36.000 0.000000
69.000 103.000 36.000 0.000000
69.000 105.000 36.000 0.000000
69.000 107.000 36.000 0.000000
69.000 109.000 36.000 0.000000
69.000 111.000 36.000 1.015453
69.000 113.000 36.000 1.160006
69.000 115.000 36.000 1.246440
71.000 1.000 36.000 1.136759
71.000 3.000 36.000 1.217382
71.000 5.000 36.000 1.125135
71.000 7.000 36.000 0.756149
71.000 9.000 36.000 0.744526
71.000 11.000 36.000 1.240629
71.000 13.000 36.000 0.986395
71.000 15.000 36.000 0.011624
71.000 17.000 36.000 0.000000
71.000 19.000 36.000 0.000000
71.000 21.000 36.000 0.000000
71.000 23.000 36.000 0.000000
71.000 25.000 36.000 0.000000
71.000 27.000 36.000 0.000000
71.000 29.000 36.000 0.000000
71.000 31.000 36.000 0.000000
71.000 33.000 36.000 0.000000
71.000 35.000 36.000 0.000000
71.000 37.000 36.000 0.000000
71.000 39.000 36.000 0.000000
71.000 41.000 36.000 0.000000
71.000 43.000 36.000 0.986395
71.000 45.000 36.000 0.305798
71.000 47.000 36.000 0.305798
71.000 49.000 36.000 0.207740
71.000 51.000 36.000 0.207740
71.000 53.000 36.000 0.207740
71.000 55.000 36.000 0.409668
71.000 57.000 36.000 0.098058
71.000 59.000 36.000 0.311610
71.000 61.000 36.000 0.213552
71.000 63.000 36.000 0.311610
71.000 65.000 36.000 0.201928
71.000 67.000 36.000 0.282551
71.000 69.000 36.000 0.121305
71.000 71.000 36.000 0.213552
71.000 73.000 36.000 0.207740
71.000 75.000 36.000 0.299987
71.000 77.000 36.000 0.409668
71.000 79.000 36.000 0.207740
71.000 81.000 36.000 0.398045
71.000 83.000 36.000 0.000000
71.000 85.000 36.000 0.000000
71.000 87.000 36.000 0.000000
71.000 89.000 36.000 0.000000
71.000 91.000 36.000 0.000000
71.000 93.000 36.000 0.000000
71.000 95.000 36.000 0.000000
71.000 97.000 36.000 0.000000
71.000 99.000 36.000 0.000000
71.000 101.000 36.000 0.000000
71.000 103.000 36.000 0.000000
71.000 105.000 36.000 0.000000
71.000 107.000 36.000 0.000000
71.000 109.000 36.000 0.098058
71.000 111.000 36.000 0.917395
71.000 113.000 36.000 0.958077
71.000 115.000 36.000 0.721279
73.000 1.000 36.000 1.199946
73.000 3.000 36.000 0.738714
73.000 5.000 36.000 0.738714
73.000 7.000 36.000 1.038700
73.000 9.000 36.000 0.825149
73.000 11.000 36.000 0.744526
73.000 13.000 36.000 0.513538
73.000 15.000 36.000 0.305798
73.000 17.000 36.000 0.000000
73.000 19.000 36.000 0.000000
73.000 21.000 36.000 0.000000
73.000 23.000 36.000 0.000000
73.000 25.000 36.000 0.000000
73.000 27.000 36.000 0.000000
73.000 29.000 36.000 0.000000
73.000 31.000 36.000 0.000000
73.000 33.000 36.000 0.000000
73.000 35.000 36.000 0.000000
73.000 37.000 36.000 0.000000
73.000 39.000 36.000 0.000000
73.000 41.000 36.000 0.017435
73.000 43.000 36.000 0.415480
73.000 45.000 36.000 0.323234
73.000 47.000 36.000 0.103870
73.000 49.000 36.000 0.034871
73.000 51.000 36.000 0.507727
73.000 53.000 36.000 0.098058
73.000 55.000 36.000 0.103870
73.000 57.000 36.000 0.196117
73.000 59.000 36.000 0.201928
73.000 61.000 36.000 0.415480
73.000 63.000 36.000 0.605785
73.000 65.000 36.000 0.213552
73.000 67.000 36.000 0.329045
73.000 69.000 36.000 0.409668
73.000 71.000 36.000 0.005812
73.000 73.000 36.000 0.299987
73.000 75.000 36.000 0.213552
73.000 77.000 36.000 0.507727
73.000 79.000 36.000 0.230987
73.000 81.000 36.000 0.403857
73.000 83.000 36.000 0.011624
73.000 85.000 36.000 0.000000
73.000 87.000 36.000 0.000000
73.000 89.000 36.000 0.000000
73.000 91.000 36.000 0.000000
73.000 93.000 36.000 0.000000
73.000 95.000 36.000 0.000000
73.000 97.000 36.000 0.000000
73.000 99.000 36.000 0.000000
73.000 101.000 36.000 0.000000
73.000 103.000 36.000 0.000000
73.000 105.000 36.000 0.000000
73.000 107.000 36.000 0.005812
73.000 109.000 36.000 0.894148
73.000 111.000 36.000 0.560032
73.000 113.000 36.000 1.205758
73.000 115.000 36.000 0.658091
75.000 1.000 36.000 0.889078
75.000 3.000 36.000 1.027077
75.000 5.000 36.000 0.934830
75.000 7.000 36.000 0.681338
75.000 9.000 36.000 1.229005
75.000 11.000 36.000 0.634844
75.000 13.000 36.000 0.848396
75.000 15.000 36.000 0.692220
75.000 17.000 36.000 0.000000
75.000 19.000 36.000 0.000000
75.000 21.000 36.000 0.000000
75.000 23.000 36.000 0.000000
75.000 25.000 36.000 0.000000
75.000 27.000 36.000 0.000000
75.000 29.000 36.000 0.000000
75.000 31.000 36.000 0.000000
75.000 33.000 36.000 0.000000
75.000 35.000 36.000 0.000000
75.000 37.000 36.000 0.000000
75.000 39.000 36.000 0.000000
75.000 41.000 36.000 0.000000
75.000 43.000 36.000 0.501915
75.000 45.000 36.000 0.421292
75.000 47.000 36.000 0.201928
75.000 49.000 36.000 0.403857
75.000 51.000 36.000 0.403857
75.000 53.000 36.000 0.115494
75.000 55.000 36.000 0.230987
75.000 57.000 36.000 0.409668
75.000 59.000 36.000 0.109682
75.000 61.000 36.000 0.513538
75.000 63.000 36.000 0.623220
75.000 65.000 36.000 0.207740
75.000 67.000 36.000 0.398045
75.000 69.000 36.000 0.201928
75.000 71.000 36.000 0.098058
75.000 73.000 36.000 0.011624
75.000 75.000 36.000 0.109682
75.000 77.000 36.000 0.225175
75.000 79.000 36.000 0.513538
75.000 81.000 36.000 0.103870
75.000 83.000 36.000 0.000000
75.000 85.000 36.000 0.000000
75.000 87.000 36.000 0.000000
75.000 89.000 36.000 0.000000
75.000 91.000 36.000 0.000000
75.000 93.000 36.000 0.000000
75.000 95.000 36.000 0.000000
75.000 97.000 36.000 0.000000
75.000 99.000 36.000 0.000000
75.000 101.000 36.000 0.000000
75.000 103.000 36.000 0.000000
75.000 105.000 36.000 0.000000
75.000 107.000 36.000 0.000000
75.000 109.000 36.000 0.034871
75.000 111.000 36.000 0.946454
75.000 113.000 36.000 0.842584
75.000 115.000 36.000 1.119323
77.000 1.000 36.000 1.223193
77.000 3.000 36.000 0.756149
77.000 5.000 36.000 1.027077
77.000 7.000 36.000 0.917395
77.000 9.000 36.000 0.952266
77.000 11.000 36.000 1.142570
77.000 13.000 36.000 0.952266
77.000 15.000 36.000 0.115494
77.000 17.000 36.000 0.000000
77.000 19.000 36.000 0.000000
77.000 21.000 36.000 0.000000
77.000 23.000 36.000 0.000000
77.000 25.000 36.000 0.000000
77.000 27.000 36.000 0.000000
77.000 29.000 36.000 0.000000
77.000 31.000 36.000 0.000000
77.000 33.000 36.000 0.000000
77.000 35.000 36.000 0.000000
77.000 37.000 36.000 0.000000
77.000 39.000 36.000 0.000000
77.000 41.000 36.000 0.103870
77.000 43.000 36.000 0.923207
77.000 45.000 36.000 0.525162
77.000 47.000 36.000 0.219364
77.000 49.000 36.000 0.513538
77.000 51.000 36.000 0.294175
77.000 53.000 36.000 0.138741
77.000 55.000 36.000 0.692220
77.000 57.000 36.000 0.103870
77.000 59.000 36.000 0.196117
77.000 61.000 36.000 0.017435
77.000 63.000 36.000 0.299987
77.000 65.000 36.000 0.236799
77.000 67.000 36.000 0.207740
77.000 69.000 36.000 0.317422
77.000 71.000 36.000 0.207740
77.000 73.000 36.000 0.225175
77.000 75.000 36.000 0.294175
77.000 77.000 36.000 0.115494
77.000 79.000 36.000 0.299987
77.000 81.000 36.000 0.329045
77.000 83.000 36.000 0.000000
77.000 85.000 36.000 0.000000
77.000 87.000 36.000 0.000000
77.000 89.000 36.000 0.000000
77.000 91.000 36.000 0.000000
77.000 93.000 36.000 0.000000
77.000 95.000 36.000 0.000000
77.000 97.000 36.000 0.000000
77.000 99.000 36.000 0.000000
77.000 101.000 36.000 0.000000
77.000 103.000 36.000 0.000000
77.000 105.000 36.000 0.000000
77.000 107.000 36.000 0.000000
77.000 109.000 36.000 0.403857
77.000 111.000 36.000 0.825149
77.000 113.000 36.000 0.917395
77.000 115.000 36.000 0.934830
79.000 1.000 36.000 1.113512
79.000 3.000 36.000 0.813525
79.000 5.000 36.000 1.338687
79.000 7.000 36.000 0.750337
79.000 9.000 36.000 1.384440
79.000 11.000 36.000 1.038700
79.000 13.000 36.000 1.021265
79.000 15.000 36.000 0.542597
79.000 17.000 36.000 0.000000
79.000 19.000 36.000 0.000000
79.000 21.000 36.000 0.000000
79.000 23.000 36.000 0.000000
79.000 25.000 36.000 0.000000
79.000 27.000 36.000 0.000000
79.000 29.000 36.000 0.000000
79.000 31.000 36.000 0.000000
79.000 33.000 36.000 0.000000
79.000 35.000 36.000 0.000000
79.000 37.000 36.000 0.000000
79.000 39.000 36.000 0.000000
79.000 41.000 36.000 0.005812
79.000 43.000 36.000 0.115494
79.000 45.000 36.000 0.605785
79.000 47.000 36.000 0.103870
79.000 49.000 36.000 0.196117
79.000 51.000 36.000 0.017435
79.000 53.000 36.000 0.294175
79.000 55.000 36.000 0.132929
79.000 57.000 36.000 0.282551
79.000 59.000 36.000 0.011624
79.000 61.000 36.000 0.507727
79.000 63.000 36.000 0.703843
79.000 65.000 36.000 0.127117
79.000 67.000 36.000 0.109682
79.000 69.000 36.000 0.201928
79.000 71.000 36.000 0.011624
79.000 73.000 36.000 0.599973
79.000 75.000 36.000 0.317422
79.000 77.000 36.000 0.213552
79.000 79.000 36.000 0.103870
79.000 81.000 36.000 0.490291
79.000 83.000 36.000 0.000000
79.000 85.000 36.000 0.000000
79.000 87.000 36.000 0.000000
79.000 89.000 36.000 0.000000
79.000 91.000 36.000 0.000000
79.000 93.000 36.000 0.000000
79.000 95.000 36.000 0.000000
79.000 97.000 36.000 0.000000
79.000 99.000 36.000 0.000000
79.000 101.000 36.000 0.000000
79.000 103.000 36.000 0.000000
79.000 105.000 36.000 0.000000
79.000 107.000 36.000 0.000000
79.000 109.000 36.000 1.327064
79.000 111.000 36.000 0.998018
79.000 113.000 36.000 0.577468
79.000 115.000 36.000 1.130947
81.000 1.000 36.000 1.211570
81.000 3.000 36.000 1.125135
81.000 5.000 36.000 0.934830
81.000 7.000 36.000 0.842584
81.000 9.000 36.000 0.842584
81.000 11.000 36.000 0.750337
81.000 13.000 36.000 1.234817
81.000 15.000 36.000 0.582538
81.000 17.000 36.000 0.000000
81.000 19.000 36.000 0.000000
81.000 21.000 36.000 0.000000
81.000 23.000 36.000 0.000000
81.000 25.000 36.000 0.000000
81.000 27.000 36.000 0.000000
81.000 29.000 36.000 0.000000
81.000 31.000 36.000 0.000000
81.000 33.000 36.000 0.000000
81.000 35.000 36.000 0.000000
81.000 37.000 36.000 0.000000
81.000 39.000 36.000 0.000000
81.000 41.000 36.000 0.000000
81.000 43.000 36.000 0.311610
81.000 45.000 36.000 0.317422
81.000 47.000 36.000 0.305798
81.000 49.000 36.000 0.121305
81.000 51.000 36.000 0.392233
81.000 53.000 36.000 0.201928
81.000 55.000 36.000 0.115494
81.000 57.000 36.000 0.507727
81.000 59.000 36.000 0.398045
81.000 61.000 36.000 0.230987
81.000 63.000 36.000 0.403857
81.000 65.000 36.000 0.409668
81.000 67.000 36.000 0.409668
81.000 69.000 36.000 0.640655
81.000 71.000 36.000 0.444539
81.000 73.000 36.000 0.905772
81.000 75.000 36.000 0.507727
81.000 77.000 36.000 0.409668
81.000 79.000 36.000 0.213552
81.000 81.000 36.000 0.000000
81.000 83.000 36.000 0.000000
81.000 85.000 36.000 0.000000
81.000 87.000 36.000 0.000000
81.000 89.000 36.000 0.000000
81.000 91.000 36.000 0.000000
81.000 93.000 36.000 0.000000
81.000 95.000 36.000 0.000000
81.000 97.000 36.000 0.000000
81.000 99.000 36.000 0.000000
81.000 101.000 36.000 0.000000
81.000 103.000 36.000 0.000000
81.000 105.000 36.000 0.000000
81.000 107.000 36.000 0.005812
81.000 109.000 36.000 0.744526
81.000 111.000 36.000 0.640655
81.000 113.000 36.000 1.240629
81.000 115.000 36.000 0.836772
83.000 1.000 36.000 0.860019
83.000 3.000 36.000 0.946454
83.000 5.000 36.000 0.830960
83.000 7.000 36.000 1.229005
83.000 9.000 36.000 1.217382
83.000 11.000 36.000 0.830960
83.000 13.000 36.000 0.865831
83.000 15.000 36.000 0.121305
83.000 17.000 36.000 0.000000
83.000 19.000 36.000 0.000000
83.000 21.000 36.000 0.000000
83.000 23.000 36.000 0.000000
83.000 25.000 36.000 0.000000
83.000 27.000 36.000 0.000000
83.000 29.000 36.000 0.000000
83.000 31.000 36.000 0.000000
83.000 33.000 36.000 0.000000
83.000 35.000 36.000 0.000000
83.000 37.000 36.000 0.000000
83.000 39.000 36.000 0.000000
83.000 41.000 36.000 0.000000
83.000 43.000 36.000 0.525162
83.000 45.000 36.000 0.415480
83.000 47.000 36.000 0.582538
83.000 49.000 36.000 0.219364
83.000 51.000 36.000 0.213552
83.000 53.000 36.000 0.311610
83.000 55.000 36.000 0.409668
83.000 57.000 36.000 0.236799
83.000 59.000 36.000 0.899960
83.000 61.000 36.000 0.525162
83.000 63.000 36.000 0.213552
83.000 65.000 36.000 0.415480
83.000 67.000 36.000 0.201928
83.000 69.000 36.000 0.686408
83.000 71.000 36.000 0.929019
83.000 73.000 36.000 0.663903
83.000 75.000 36.000 0.801902
83.000 77.000 36.000 0.219364
83.000 79.000 36.000 0.519350
83.000 81.000 36.000 0.005812
83.000 83.000 36.000 0.000000
83.000 85.000 36.000 0.000000
83.000 87.000 36.000 0.000000
83.000 89.000 36.000 0.000000
83.000 91.000 36.000 0.000000
83.000 93.000 36.000 0.000000
83.000 95.000 36.000 0.000000
83.000 97.000 36.000 0.000000
83.000 99.000 36.000 0.000000
83.000 101.000 36.000 0.000000
83.000 103.000 36.000 0.000000
83.000 105.000 36.000 0.000000
83.000 107.000 36.000 0.000000
83.000 109.000 36.000 0.801902
83.000 111.000 36.000 1.015453
83.000 113.000 36.000 0.744526
83.000 115.000 36.000 0.923207
85.000 1.000 36.000 0.732902
85.000 3.000 36.000 1.009642
